Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Middelvind;Snødybde;Relativ luftfuktighet
Oslo - Blindern;SN18700;15.07.2024 06:00;1,3;14;1,3;0;97
Oslo - Blindern;SN18700;15.07.2024 07:00;0;14,1;2,3;0;95
Oslo - Blindern;SN18700;15.07.2024 08:00;0,1;14,4;1,9;0;95
Oslo - Blindern;SN18700;15.07.2024 09:00;0;14,9;3,1;0;92
Oslo - Blindern;SN18700;15.07.2024 10:00;0,3;15,2;2,4;0;94
Oslo - Blindern;SN18700;15.07.2024 11:00;1,6;15,5;1,4;0;96
Oslo - Blindern;SN18700;15.07.2024 12:00;0,1;17,5;1,8;0;83
Oslo - Blindern;SN18700;15.07.2024 13:00;2,1;16,8;3,5;0;83
Oslo - Blindern;SN18700;15.07.2024 14:00;0;16,7;3,8;0;82
Oslo - Blindern;SN18700;15.07.2024 15:00;0,1;17,4;3,6;0;76
Oslo - Blindern;SN18700;15.07.2024 16:00;0;17,1;2,8;0;79
Oslo - Blindern;SN18700;15.07.2024 17:00;0,3;16,6;1;0;89
Oslo - Blindern;SN18700;15.07.2024 18:00;0;17,8;1,7;0;83
Oslo - Blindern;SN18700;15.07.2024 19:00;0;17,9;1,3;0;79
Oslo - Blindern;SN18700;15.07.2024 20:00;0;15,6;1,7;0;89
Oslo - Blindern;SN18700;15.07.2024 21:00;0;15,2;0,7;0;95
Oslo - Blindern;SN18700;15.07.2024 22:00;0;15,2;1,6;0;97
Oslo - Blindern;SN18700;15.07.2024 23:00;0;14,9;0,4;0;99
Oslo - Blindern;SN18700;16.07.2024 00:00;0,1;14,7;0,5;0;99
Oslo - Blindern;SN18700;16.07.2024 01:00;0;14,1;1,7;0;100
Oslo - Blindern;SN18700;16.07.2024 02:00;0;14,4;1,3;0;100
Oslo - Blindern;SN18700;16.07.2024 03:00;0;14,3;0,9;0;100
Oslo - Blindern;SN18700;16.07.2024 04:00;0,1;14,5;1,6;0;100
Oslo - Blindern;SN18700;16.07.2024 05:00;0;14,8;0,4;0;100
Oslo - Blindern;SN18700;16.07.2024 06:00;0;15;0,9;0;98
Oslo - Blindern;SN18700;16.07.2024 07:00;0;16;2,2;0;89
Oslo - Blindern;SN18700;16.07.2024 08:00;0,3;15,9;0,9;0;94
Oslo - Blindern;SN18700;16.07.2024 09:00;0;16,5;1,8;0;94
Oslo - Blindern;SN18700;16.07.2024 10:00;0;18;1,2;0;82
Oslo - Blindern;SN18700;16.07.2024 11:00;0,1;18,1;2,1;0;77
Oslo - Blindern;SN18700;16.07.2024 12:00;0;17,4;2,7;0;89
Oslo - Blindern;SN18700;16.07.2024 13:00;0;20,5;2,1;0;65
Oslo - Blindern;SN18700;16.07.2024 14:00;0;19,7;1,9;0;70
Oslo - Blindern;SN18700;16.07.2024 15:00;0;19,6;2,5;0;71
Oslo - Blindern;SN18700;16.07.2024 16:00;0;19,1;2,2;0;74
Oslo - Blindern;SN18700;16.07.2024 17:00;0;18,9;1;0;74
Oslo - Blindern;SN18700;16.07.2024 18:00;0,2;17,4;2,4;0;85
Oslo - Blindern;SN18700;16.07.2024 19:00;0;16,5;1,9;0;89
Oslo - Blindern;SN18700;16.07.2024 20:00;0;16,1;0,5;0;92
Oslo - Blindern;SN18700;16.07.2024 21:00;0;16;0,5;0;94
Oslo - Blindern;SN18700;16.07.2024 22:00;0,2;15,7;0,9;0;97
Oslo - Blindern;SN18700;16.07.2024 23:00;0,6;15,5;0,5;0;99
Oslo - Blindern;SN18700;17.07.2024 00:00;0;15,6;2;0;98
Oslo - Blindern;SN18700;17.07.2024 01:00;0;15,8;2;0;94
Oslo - Blindern;SN18700;17.07.2024 02:00;0;15,9;1,8;0;93
Oslo - Blindern;SN18700;17.07.2024 03:00;0;15,8;2,8;0;94
Oslo - Blindern;SN18700;17.07.2024 04:00;0;15,8;2,7;0;92
Oslo - Blindern;SN18700;17.07.2024 05:00;0;15,9;1,7;0;91
Oslo - Blindern;SN18700;17.07.2024 06:00;0,1;15,6;1;0;98
Oslo - Blindern;SN18700;17.07.2024 07:00;1,2;15,6;1,1;0;98
Oslo - Blindern;SN18700;17.07.2024 08:00;0,3;16,1;0,5;0;100
Oslo - Blindern;SN18700;17.07.2024 09:00;0,1;16,7;1,1;0;99
Oslo - Blindern;SN18700;17.07.2024 10:00;0;16,5;1;0;97
Oslo - Blindern;SN18700;17.07.2024 11:00;0;17,3;1,8;0;88
Oslo - Blindern;SN18700;17.07.2024 12:00;0;17,2;2,5;0;88
Oslo - Blindern;SN18700;17.07.2024 13:00;0;18;1;0;84
Oslo - Blindern;SN18700;17.07.2024 14:00;0,1;17,7;1,2;0;88
Oslo - Blindern;SN18700;17.07.2024 15:00;0,6;18;0,9;0;93
Oslo - Blindern;SN18700;17.07.2024 16:00;0,2;17,9;2,3;0;91
Oslo - Blindern;SN18700;17.07.2024 17:00;0;17,9;2,1;0;90
Oslo - Blindern;SN18700;17.07.2024 18:00;0;17,5;1,8;0;94
Oslo - Blindern;SN18700;17.07.2024 19:00;0,2;17,1;1,9;0;95
Oslo - Blindern;SN18700;17.07.2024 20:00;0,4;16,6;2,4;0;97
Oslo - Blindern;SN18700;17.07.2024 21:00;0,5;15,9;1,9;0;99
Oslo - Blindern;SN18700;17.07.2024 22:00;0,1;15,7;0,6;0;100
Oslo - Blindern;SN18700;17.07.2024 23:00;0,1;15,6;2;0;100
Oslo - Blindern;SN18700;18.07.2024 00:00;0;15,6;1;0;100
Oslo - Blindern;SN18700;18.07.2024 01:00;0;15,5;1,3;0;100
Oslo - Blindern;SN18700;18.07.2024 02:00;0;15,3;1;0;100
Oslo - Blindern;SN18700;18.07.2024 03:00;0;15,2;0,8;0;100
Oslo - Blindern;SN18700;18.07.2024 04:00;0;14,9;0,5;0;100
Oslo - Blindern;SN18700;18.07.2024 05:00;0;14,6;1,8;0;100
Oslo - Blindern;SN18700;18.07.2024 06:00;0;15,4;1,2;0;99
Oslo - Blindern;SN18700;18.07.2024 07:00;0;16,4;1,3;0;84
Oslo - Blindern;SN18700;18.07.2024 08:00;0;19,3;1,8;0;76
Oslo - Blindern;SN18700;18.07.2024 09:00;0;21,8;1,6;0;61
Oslo - Blindern;SN18700;18.07.2024 10:00;0;22,1;4,1;0;59
Oslo - Blindern;SN18700;18.07.2024 11:00;0;22,9;2,9;0;59
Oslo - Blindern;SN18700;18.07.2024 12:00;0;23,6;2,2;0;56
Oslo - Blindern;SN18700;18.07.2024 13:00;0;23,9;2,6;0;52
Oslo - Blindern;SN18700;18.07.2024 14:00;0;23,8;3;0;52
Oslo - Blindern;SN18700;18.07.2024 15:00;0;23,3;2,8;0;49
Oslo - Blindern;SN18700;18.07.2024 16:00;0;23,7;3,1;0;52
Oslo - Blindern;SN18700;18.07.2024 17:00;0;23,7;4,1;0;54
Oslo - Blindern;SN18700;18.07.2024 18:00;0;23;3,4;0;56
Oslo - Blindern;SN18700;18.07.2024 19:00;0;21,7;4,5;0;58
Oslo - Blindern;SN18700;18.07.2024 20:00;0;20,3;3,6;0;63
Oslo - Blindern;SN18700;18.07.2024 21:00;0;19,4;2,7;0;65
Oslo - Blindern;SN18700;18.07.2024 22:00;0;17,9;2,3;0;74
Oslo - Blindern;SN18700;18.07.2024 23:00;0;16,9;1;0;79
Oslo - Blindern;SN18700;19.07.2024 00:00;0;15,1;1;0;90
Oslo - Blindern;SN18700;19.07.2024 01:00;0;14,5;1,5;0;92
Oslo - Blindern;SN18700;19.07.2024 02:00;0;14,2;2;0;93
Oslo - Blindern;SN18700;19.07.2024 03:00;0;13,1;1,2;0;97
Oslo - Blindern;SN18700;19.07.2024 04:00;0;13,3;2;0;98
Oslo - Blindern;SN18700;19.07.2024 05:00;0;13,8;0,8;0;95
Oslo - Blindern;SN18700;19.07.2024 06:00;0;15,3;0,4;0;92
Oslo - Blindern;SN18700;19.07.2024 07:00;0;17,4;3,2;0;71
Oslo - Blindern;SN18700;19.07.2024 08:00;0;19,3;1,6;0;66
Oslo - Blindern;SN18700;19.07.2024 09:00;0;19,7;2,2;0;63
Oslo - Blindern;SN18700;19.07.2024 10:00;0;21,4;1,3;0;59
Oslo - Blindern;SN18700;19.07.2024 11:00;0;22,2;2,2;0;53
Oslo - Blindern;SN18700;19.07.2024 12:00;0;22,8;1,3;0;55
Oslo - Blindern;SN18700;19.07.2024 13:00;0;24,1;2,8;0;56
Oslo - Blindern;SN18700;19.07.2024 14:00;0;24,2;2,6;0;53
Oslo - Blindern;SN18700;19.07.2024 15:00;0;24,4;2,8;0;50
Oslo - Blindern;SN18700;19.07.2024 16:00;0;24,3;3;0;49
Oslo - Blindern;SN18700;19.07.2024 17:00;0;24,2;3,5;0;50
Oslo - Blindern;SN18700;19.07.2024 18:00;0;23,8;3,1;0;52
Oslo - Blindern;SN18700;19.07.2024 19:00;0;22,3;3,2;0;68
Oslo - Blindern;SN18700;19.07.2024 20:00;0;20;1,7;0;68
Oslo - Blindern;SN18700;19.07.2024 21:00;0;19,1;2;0;69
Oslo - Blindern;SN18700;19.07.2024 22:00;0;17,9;1,7;0;74
Oslo - Blindern;SN18700;19.07.2024 23:00;0;17;0,7;0;82
Oslo - Blindern;SN18700;20.07.2024 00:00;0;15,8;0,8;0;88
Oslo - Blindern;SN18700;20.07.2024 01:00;0;14,7;1,1;0;93
Oslo - Blindern;SN18700;20.07.2024 02:00;0;14,3;1,6;0;95
Oslo - Blindern;SN18700;20.07.2024 03:00;0;13,9;1,9;0;96
Oslo - Blindern;SN18700;20.07.2024 04:00;0;13,9;1,2;0;96
Oslo - Blindern;SN18700;20.07.2024 05:00;0;14,3;1,3;0;96
Oslo - Blindern;SN18700;20.07.2024 06:00;0;16,5;0,4;0;90
Oslo - Blindern;SN18700;20.07.2024 07:00;0;16,9;1,1;0;93
Oslo - Blindern;SN18700;20.07.2024 08:00;0;18,8;1,6;0;86
Oslo - Blindern;SN18700;20.07.2024 09:00;0;19,2;1,9;0;84
Oslo - Blindern;SN18700;20.07.2024 10:00;0;20,6;1,7;0;79
Oslo - Blindern;SN18700;20.07.2024 11:00;0;22,3;1,5;0;71
Oslo - Blindern;SN18700;20.07.2024 12:00;0;23,7;1,9;0;60
Oslo - Blindern;SN18700;20.07.2024 13:00;0;25,2;1,7;0;63
Oslo - Blindern;SN18700;20.07.2024 14:00;0;25,9;2;0;59
Oslo - Blindern;SN18700;20.07.2024 15:00;0;25,8;2,8;0;56
Oslo - Blindern;SN18700;20.07.2024 16:00;0;25,6;2,8;0;51
Oslo - Blindern;SN18700;20.07.2024 17:00;0;25,3;3;0;51
Oslo - Blindern;SN18700;20.07.2024 18:00;0;24,9;3,2;0;51
Oslo - Blindern;SN18700;20.07.2024 19:00;0;23,5;2,3;0;57
Oslo - Blindern;SN18700;20.07.2024 20:00;0;22;2,1;0;69
Oslo - Blindern;SN18700;20.07.2024 21:00;0;20,3;1;0;74
Oslo - Blindern;SN18700;20.07.2024 22:00;0;19;0,3;0;81
Oslo - Blindern;SN18700;20.07.2024 23:00;0;17,4;1,1;0;89
Oslo - Blindern;SN18700;21.07.2024 00:00;0;16,7;1,9;0;91
Oslo - Blindern;SN18700;21.07.2024 01:00;0;16,4;2;0;92
Oslo - Blindern;SN18700;21.07.2024 02:00;0;16,1;2,1;0;91
Oslo - Blindern;SN18700;21.07.2024 03:00;0;15,9;2,4;0;92
Oslo - Blindern;SN18700;21.07.2024 04:00;0;14,9;0,8;0;95
Oslo - Blindern;SN18700;21.07.2024 05:00;0;15;0,9;0;96
Oslo - Blindern;SN18700;21.07.2024 06:00;0;17,9;0,5;0;83
Oslo - Blindern;SN18700;21.07.2024 07:00;0;20,7;0,7;0;74
Oslo - Blindern;SN18700;21.07.2024 08:00;0;23,2;0,9;0;60
Oslo - Blindern;SN18700;21.07.2024 09:00;0;24;0,6;0;62
Oslo - Blindern;SN18700;21.07.2024 10:00;0;25,1;2,1;0;59
Oslo - Blindern;SN18700;21.07.2024 11:00;0;24,6;2,5;0;58
Oslo - Blindern;SN18700;21.07.2024 12:00;0;25,3;2,7;0;55
Oslo - Blindern;SN18700;21.07.2024 13:00;0;25,5;2,7;0;54
Oslo - Blindern;SN18700;21.07.2024 14:00;0;24,9;3,5;0;55
Oslo - Blindern;SN18700;21.07.2024 15:00;0;26,5;4;0;48
Oslo - Blindern;SN18700;21.07.2024 16:00;0;25;3,5;0;55
Oslo - Blindern;SN18700;21.07.2024 17:00;0;24,8;2,8;0;56
Oslo - Blindern;SN18700;21.07.2024 18:00;0;24,3;3,7;0;53
Oslo - Blindern;SN18700;21.07.2024 19:00;0;23,4;2,5;0;54
Oslo - Blindern;SN18700;21.07.2024 20:00;0;22,7;2;0;58
Oslo - Blindern;SN18700;21.07.2024 21:00;0;21,9;2;0;62
Oslo - Blindern;SN18700;21.07.2024 22:00;0;21,4;1,3;0;65
Oslo - Blindern;SN18700;21.07.2024 23:00;0;21;0,8;0;65
Oslo - Blindern;SN18700;22.07.2024 00:00;0;20,8;1,3;0;75
Oslo - Blindern;SN18700;22.07.2024 01:00;0;20,8;2;0;73
Oslo - Blindern;SN18700;22.07.2024 02:00;0;20,3;2,3;0;77
Oslo - Blindern;SN18700;22.07.2024 03:00;0;18,9;1,9;0;87
Oslo - Blindern;SN18700;22.07.2024 04:00;0,1;18,2;0,8;0;93
Oslo - Blindern;SN18700;22.07.2024 05:00;0,6;18;0,6;0;97
Oslo - Blindern;SN18700;22.07.2024 06:00;1,2;17,9;0,4;0;99
Oslo - Blindern;SN18700;22.07.2024 07:00;1;18;1,9;0;98
Oslo - Blindern;SN18700;22.07.2024 08:00;0,4;18,4;2,1;0;96
Oslo - Blindern;SN18700;22.07.2024 09:00;0;19;1,5;0;93
Oslo - Blindern;SN18700;22.07.2024 10:00;0,2;19,5;0,9;0;92
Oslo - Blindern;SN18700;22.07.2024 11:00;0;19,8;1,5;0;91
Oslo - Blindern;SN18700;22.07.2024 12:00;0,4;18,2;2,5;0;83
Oslo - Blindern;SN18700;22.07.2024 13:00;1,2;16,3;2,6;0;81
Oslo - Blindern;SN18700;22.07.2024 14:00;0,9;16;1,6;0;89
Oslo - Blindern;SN18700;22.07.2024 15:00;2,2;16,1;0,9;0;96
Oslo - Blindern;SN18700;22.07.2024 16:00;1,3;16,2;1,5;0;96
Oslo - Blindern;SN18700;22.07.2024 17:00;0,4;16,6;0,4;0;96
Oslo - Blindern;SN18700;22.07.2024 18:00;0,2;16,6;1,2;0;97
Oslo - Blindern;SN18700;22.07.2024 19:00;0,1;16,7;2,2;0;97
Oslo - Blindern;SN18700;22.07.2024 20:00;0;16,8;1,2;0;96
Oslo - Blindern;SN18700;22.07.2024 21:00;0;16,5;1,9;0;97
Oslo - Blindern;SN18700;22.07.2024 22:00;0;16,2;1,7;0;97
Oslo - Blindern;SN18700;22.07.2024 23:00;0;16;1,3;0;97
Oslo - Blindern;SN18700;23.07.2024 00:00;0;15,9;0,8;0;98
Oslo - Blindern;SN18700;23.07.2024 01:00;0;15,6;1,3;0;100
Oslo - Blindern;SN18700;23.07.2024 02:00;0;15,7;1,3;0;100
Oslo - Blindern;SN18700;23.07.2024 03:00;0;15,7;0,8;0;100
Oslo - Blindern;SN18700;23.07.2024 04:00;0;15,7;1,4;0;100
Oslo - Blindern;SN18700;23.07.2024 05:00;0;15,9;0,9;0;99
Oslo - Blindern;SN18700;23.07.2024 06:00;0;16,5;0,3;0;96
Oslo - Blindern;SN18700;23.07.2024 07:00;0;17,4;0,8;0;92
Oslo - Blindern;SN18700;23.07.2024 08:00;0;19,1;1,6;0;89
Oslo - Blindern;SN18700;23.07.2024 09:00;0;18,6;1,7;0;84
Oslo - Blindern;SN18700;23.07.2024 10:00;0;19,6;2,5;0;88
Oslo - Blindern;SN18700;23.07.2024 11:00;0;21,7;2,3;0;70
Oslo - Blindern;SN18700;23.07.2024 12:00;0;22,6;1,5;0;62
Oslo - Blindern;SN18700;23.07.2024 13:00;0;23,5;1,7;0;55
Oslo - Blindern;SN18700;23.07.2024 14:00;0;23,6;2,6;0;54
Oslo - Blindern;SN18700;23.07.2024 15:00;0;22,3;3,9;0;62
Oslo - Blindern;SN18700;23.07.2024 16:00;0;22,8;3,1;0;62
Oslo - Blindern;SN18700;23.07.2024 17:00;0;21,8;3,7;0;62
Oslo - Blindern;SN18700;23.07.2024 18:00;0;20,8;4;0;72
Oslo - Blindern;SN18700;23.07.2024 19:00;0;20,1;2,5;0;73
Oslo - Blindern;SN18700;23.07.2024 20:00;0;19;3,3;0;76
Oslo - Blindern;SN18700;23.07.2024 21:00;0;18;2,9;0;83
Oslo - Blindern;SN18700;23.07.2024 22:00;0;17,6;2,3;0;88
Oslo - Blindern;SN18700;23.07.2024 23:00;0;17,1;2;0;91
Oslo - Blindern;SN18700;24.07.2024 00:00;0;16,8;1,5;0;92
Oslo - Blindern;SN18700;24.07.2024 01:00;0;16,3;0,6;0;94
Oslo - Blindern;SN18700;24.07.2024 02:00;0,7;15,5;4;0;91
Oslo - Blindern;SN18700;24.07.2024 03:00;0;15,2;5,1;0;89
Oslo - Blindern;SN18700;24.07.2024 04:00;0;14,7;2,2;0;87
Oslo - Blindern;SN18700;24.07.2024 05:00;0;14,7;3,8;0;87
Oslo - Blindern;SN18700;24.07.2024 06:00;0,3;15,1;2,1;0;87
Oslo - Blindern;SN18700;24.07.2024 07:00;0,3;14,8;2,3;0;87
Oslo - Blindern;SN18700;24.07.2024 08:00;3,1;13,9;3,6;0;94
Oslo - Blindern;SN18700;24.07.2024 09:00;1,8;14,5;1,7;0;95
Oslo - Blindern;SN18700;24.07.2024 10:00;0;15,2;2,6;0;90
Oslo - Blindern;SN18700;24.07.2024 11:00;0,1;16,1;3,1;0;86
Oslo - Blindern;SN18700;24.07.2024 12:00;0;18,4;2,6;0;76
Oslo - Blindern;SN18700;24.07.2024 13:00;0;17,7;4,3;0;73
Oslo - Blindern;SN18700;24.07.2024 14:00;0;17,7;4,8;0;73
Oslo - Blindern;SN18700;24.07.2024 15:00;0;17,5;4;0;75
Oslo - Blindern;SN18700;24.07.2024 16:00;0;17,6;3,2;0;73
Oslo - Blindern;SN18700;24.07.2024 17:00;0;17,4;4,5;0;75
Oslo - Blindern;SN18700;24.07.2024 18:00;0;17,4;3,6;0;75
Oslo - Blindern;SN18700;24.07.2024 19:00;0;17,3;2;0;76
Oslo - Blindern;SN18700;24.07.2024 20:00;0;16,4;3,6;0;80
Oslo - Blindern;SN18700;24.07.2024 21:00;0;15,9;2,8;0;81
Oslo - Blindern;SN18700;24.07.2024 22:00;0;15,2;2,2;0;81
Oslo - Blindern;SN18700;24.07.2024 23:00;0;14,8;3,2;0;83
Oslo - Blindern;SN18700;25.07.2024 00:00;0;14,5;2,9;0;82
Oslo - Blindern;SN18700;25.07.2024 01:00;0;14,9;2,4;0;80
Oslo - Blindern;SN18700;25.07.2024 02:00;0;14,1;1,3;0;90
Oslo - Blindern;SN18700;25.07.2024 03:00;0,3;13,8;0,8;0;93
Oslo - Blindern;SN18700;25.07.2024 04:00;0,1;13,5;0,4;0;99
Oslo - Blindern;SN18700;25.07.2024 05:00;0;13,5;0,3;0;99
Oslo - Blindern;SN18700;25.07.2024 06:00;0;14,5;1,6;0;91
Oslo - Blindern;SN18700;25.07.2024 07:00;0;17,2;0,9;0;74
Oslo - Blindern;SN18700;25.07.2024 08:00;0;18,4;1,7;0;69
Oslo - Blindern;SN18700;25.07.2024 09:00;0;19,4;1,9;0;70
Oslo - Blindern;SN18700;25.07.2024 10:00;0;19,4;2,7;0;63
Oslo - Blindern;SN18700;25.07.2024 11:00;0;20,9;1,9;0;61
Oslo - Blindern;SN18700;25.07.2024 12:00;0;21;4;0;57
Oslo - Blindern;SN18700;25.07.2024 13:00;0;22,4;2,8;0;51
Oslo - Blindern;SN18700;25.07.2024 14:00;0;22,6;3,4;0;54
Oslo - Blindern;SN18700;25.07.2024 15:00;0;22,3;4,3;0;56
Oslo - Blindern;SN18700;25.07.2024 16:00;0;21,8;4,6;0;58
Oslo - Blindern;SN18700;25.07.2024 17:00;0;20,4;5,3;0;64
Oslo - Blindern;SN18700;25.07.2024 18:00;0;19,7;5,5;0;69
Oslo - Blindern;SN18700;25.07.2024 19:00;0;18,8;5,2;0;73
Oslo - Blindern;SN18700;25.07.2024 20:00;0;17,6;3,7;0;77
Oslo - Blindern;SN18700;25.07.2024 21:00;0;16,6;3,1;0;84
Oslo - Blindern;SN18700;25.07.2024 22:00;0;16,1;3;0;81
Oslo - Blindern;SN18700;25.07.2024 23:00;0;15,7;3;0;89
Oslo - Blindern;SN18700;26.07.2024 00:00;0;16,2;4;0;86
Oslo - Blindern;SN18700;26.07.2024 01:00;0;16,3;3,1;0;86
Oslo - Blindern;SN18700;26.07.2024 02:00;0;16;3,1;0;88
Oslo - Blindern;SN18700;26.07.2024 03:00;0;15,7;3,4;0;90
Oslo - Blindern;SN18700;26.07.2024 04:00;0;15,6;1,6;0;90
Oslo - Blindern;SN18700;26.07.2024 05:00;0;15,8;1,7;0;84
Oslo - Blindern;SN18700;26.07.2024 06:00;0,7;15,1;1,7;0;95
Oslo - Blindern;SN18700;26.07.2024 07:00;2,9;14,8;1,4;0;99
Oslo - Blindern;SN18700;26.07.2024 08:00;2,5;14,9;1,9;0;98
Oslo - Blindern;SN18700;26.07.2024 09:00;3,8;15,1;2,7;0;99
Oslo - Blindern;SN18700;26.07.2024 10:00;4,3;15,4;2,8;0;99
Oslo - Blindern;SN18700;26.07.2024 11:00;1;15,4;3,7;0;99
Oslo - Blindern;SN18700;26.07.2024 12:00;0,2;15,6;3,1;0;99
Oslo - Blindern;SN18700;26.07.2024 13:00;0;15,9;3,5;0;95
Oslo - Blindern;SN18700;26.07.2024 14:00;0,1;16,6;4,7;0;93
Oslo - Blindern;SN18700;26.07.2024 15:00;0;16,2;3,6;0;97
Oslo - Blindern;SN18700;26.07.2024 16:00;0,3;16,2;2,3;0;98
Oslo - Blindern;SN18700;26.07.2024 17:00;3;16,3;2,6;0;99
Oslo - Blindern;SN18700;26.07.2024 18:00;7,8;16,8;2,1;0;100
Oslo - Blindern;SN18700;26.07.2024 19:00;0,3;16,9;2,4;0;100
Oslo - Blindern;SN18700;26.07.2024 20:00;0;16,8;2,6;0;99
Oslo - Blindern;SN18700;26.07.2024 21:00;0;16,6;0,7;0;100
Oslo - Blindern;SN18700;26.07.2024 22:00;0;16,6;1,6;0;100
Oslo - Blindern;SN18700;26.07.2024 23:00;0;16,4;1,6;0;100
Oslo - Blindern;SN18700;27.07.2024 00:00;0;16,1;0,9;0;100
Oslo - Blindern;SN18700;27.07.2024 01:00;0;16,2;1,1;0;100
Oslo - Blindern;SN18700;27.07.2024 02:00;0;16,4;1,9;0;100
Oslo - Blindern;SN18700;27.07.2024 03:00;0;16,2;1,9;0;100
Oslo - Blindern;SN18700;27.07.2024 04:00;0;16;2,1;0;100
Oslo - Blindern;SN18700;27.07.2024 05:00;0;15,9;1,9;0;99
Oslo - Blindern;SN18700;27.07.2024 06:00;0;16;1,7;0;96
Oslo - Blindern;SN18700;27.07.2024 07:00;0;16,5;1,4;0;92
Oslo - Blindern;SN18700;27.07.2024 08:00;0;16,8;2,1;0;93
Oslo - Blindern;SN18700;27.07.2024 09:00;0;17,7;1,8;0;87
Oslo - Blindern;SN18700;27.07.2024 10:00;0;18,1;2,8;0;85
Oslo - Blindern;SN18700;27.07.2024 11:00;0;17,6;2,5;0;81
Oslo - Blindern;SN18700;27.07.2024 12:00;0;17,2;1,8;0;93
Oslo - Blindern;SN18700;27.07.2024 13:00;0;20,2;2,3;0;73
Oslo - Blindern;SN18700;27.07.2024 14:00;0;21,2;2;0;60
Oslo - Blindern;SN18700;27.07.2024 15:00;0;21,8;2,9;0;69
Oslo - Blindern;SN18700;27.07.2024 16:00;0;19,5;3,2;0;76
Oslo - Blindern;SN18700;27.07.2024 17:00;0;20,2;3,6;0;74
Oslo - Blindern;SN18700;27.07.2024 18:00;0;20,3;3,7;0;65
Oslo - Blindern;SN18700;27.07.2024 19:00;0;19,8;1,4;0;68
Oslo - Blindern;SN18700;27.07.2024 20:00;0;18,3;1,5;0;70
Oslo - Blindern;SN18700;27.07.2024 21:00;0;17,9;1,6;0;75
Oslo - Blindern;SN18700;27.07.2024 22:00;0,7;15,6;2,4;0;80
Oslo - Blindern;SN18700;27.07.2024 23:00;0,6;14,4;1,5;0;94
Oslo - Blindern;SN18700;28.07.2024 00:00;0;13,4;1,4;0;99
Oslo - Blindern;SN18700;28.07.2024 01:00;0;13,4;1,7;0;92
Oslo - Blindern;SN18700;28.07.2024 02:00;0;13,2;1,6;0;93
Oslo - Blindern;SN18700;28.07.2024 03:00;0;13,4;0,9;0;98
Oslo - Blindern;SN18700;28.07.2024 04:00;0;13,4;1;0;99
Oslo - Blindern;SN18700;28.07.2024 05:00;0,1;14;0,7;0;99
Oslo - Blindern;SN18700;28.07.2024 06:00;0;14,3;1,3;0;96
Oslo - Blindern;SN18700;28.07.2024 07:00;0;15,4;1,7;0;83
Oslo - Blindern;SN18700;28.07.2024 08:00;0;17,8;1,7;0;73
Oslo - Blindern;SN18700;28.07.2024 09:00;0;18,5;3,8;0;64
Oslo - Blindern;SN18700;28.07.2024 10:00;0;19,7;3;0;59
Oslo - Blindern;SN18700;28.07.2024 11:00;0;19,9;2,9;0;57
Oslo - Blindern;SN18700;28.07.2024 12:00;0;21;3;0;55
Oslo - Blindern;SN18700;28.07.2024 13:00;0;20,3;2,2;0;51
Oslo - Blindern;SN18700;28.07.2024 14:00;0;20,2;2;0;50
Oslo - Blindern;SN18700;28.07.2024 15:00;0;21,5;2;0;53
Oslo - Blindern;SN18700;28.07.2024 16:00;0;22,7;1,9;0;41
Oslo - Blindern;SN18700;28.07.2024 17:00;0;20,7;4;0;44
Oslo - Blindern;SN18700;28.07.2024 18:00;0;21,3;2,6;0;47
Oslo - Blindern;SN18700;28.07.2024 19:00;0;22;2,5;0;47
Oslo - Blindern;SN18700;28.07.2024 20:00;0;20,4;2,4;0;48
Oslo - Blindern;SN18700;28.07.2024 21:00;0;18,7;2;0;56
Oslo - Blindern;SN18700;28.07.2024 22:00;0;17,4;3,3;0;61
Oslo - Blindern;SN18700;28.07.2024 23:00;0;16,9;3,1;0;61
Oslo - Blindern;SN18700;29.07.2024 00:00;0;16,3;4,1;0;64
Oslo - Blindern;SN18700;29.07.2024 01:00;0;14,7;1,7;0;70
Oslo - Blindern;SN18700;29.07.2024 02:00;0;14,1;3;0;73
Oslo - Blindern;SN18700;29.07.2024 03:00;0,1;13,6;2,1;0;74
Oslo - Blindern;SN18700;29.07.2024 04:00;0;12,9;1,8;0;77
Oslo - Blindern;SN18700;29.07.2024 05:00;0;12,6;0,8;0;79
Oslo - Blindern;SN18700;29.07.2024 06:00;0;14;1,7;0;80
Oslo - Blindern;SN18700;29.07.2024 07:00;0;17,5;0,7;0;65
Oslo - Blindern;SN18700;29.07.2024 08:00;0;19,1;0,9;0;58
Oslo - Blindern;SN18700;29.07.2024 09:00;0;20;1,5;0;56
Oslo - Blindern;SN18700;29.07.2024 10:00;0;20,2;2;0;58
Oslo - Blindern;SN18700;29.07.2024 11:00;0;20,8;2,5;0;55
Oslo - Blindern;SN18700;29.07.2024 12:00;0;19,8;2,9;0;55
Oslo - Blindern;SN18700;29.07.2024 13:00;0;21,7;3,2;0;54
Oslo - Blindern;SN18700;29.07.2024 14:00;0;22,2;3,4;0;50
Oslo - Blindern;SN18700;29.07.2024 15:00;0;21,1;2,8;0;56
Oslo - Blindern;SN18700;29.07.2024 16:00;0;21,5;3;0;56
Oslo - Blindern;SN18700;29.07.2024 17:00;0;20,1;2,8;0;60
Oslo - Blindern;SN18700;29.07.2024 18:00;0;19,6;2,8;0;59
