Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Middelvind;Snødybde;Relativ luftfuktighet
Stryn - Kroken;SN58900;29.09.2024 06:00;0,1;1,3;0,4;0;98
Stryn - Kroken;SN58900;29.09.2024 07:00;0,3;1,2;0,3;0;98
Stryn - Kroken;SN58900;29.09.2024 08:00;0,4;1,5;0,3;0;98
Stryn - Kroken;SN58900;29.09.2024 09:00;0,2;2,4;0,8;0;98
Stryn - Kroken;SN58900;29.09.2024 10:00;0;3,8;0,8;0;97
Stryn - Kroken;SN58900;29.09.2024 11:00;0;4;1,4;0;95
Stryn - Kroken;SN58900;29.09.2024 12:00;0;5;0,4;0;83
Stryn - Kroken;SN58900;29.09.2024 13:00;0;5,9;0,2;0;84
Stryn - Kroken;SN58900;29.09.2024 14:00;0;6,1;0,8;0;81
Stryn - Kroken;SN58900;29.09.2024 15:00;0;5,7;1,4;0;77
Stryn - Kroken;SN58900;29.09.2024 16:00;0;5,8;0,7;0;80
Stryn - Kroken;SN58900;29.09.2024 17:00;0;5,2;0,6;0;83
Stryn - Kroken;SN58900;29.09.2024 18:00;0;2,8;0,8;0;91
Stryn - Kroken;SN58900;29.09.2024 19:00;0;1,8;0,9;0;95
Stryn - Kroken;SN58900;29.09.2024 20:00;0;2,9;1,3;0;87
Stryn - Kroken;SN58900;29.09.2024 21:00;0;1,8;0,9;0;93
Stryn - Kroken;SN58900;29.09.2024 22:00;0;1,1;1,1;0;95
Stryn - Kroken;SN58900;29.09.2024 23:00;0;2,2;0,6;0;92
Stryn - Kroken;SN58900;30.09.2024 00:00;0;2,7;1;0;93
Stryn - Kroken;SN58900;30.09.2024 01:00;0;2,9;0,5;0;92
Stryn - Kroken;SN58900;30.09.2024 02:00;0;3,4;1;0;85
Stryn - Kroken;SN58900;30.09.2024 03:00;0;4;0,7;0;84
Stryn - Kroken;SN58900;30.09.2024 04:00;0;4,2;1,2;0;85
Stryn - Kroken;SN58900;30.09.2024 05:00;0;4,2;1,1;0;87
Stryn - Kroken;SN58900;30.09.2024 06:00;0;4,4;0,9;0;86
Stryn - Kroken;SN58900;30.09.2024 07:00;0;4,8;0,9;0;82
Stryn - Kroken;SN58900;30.09.2024 08:00;0;5,5;1,1;0;78
Stryn - Kroken;SN58900;30.09.2024 09:00;0;6,7;0,8;0;80
Stryn - Kroken;SN58900;30.09.2024 10:00;0;7,3;0,8;0;77
Stryn - Kroken;SN58900;30.09.2024 11:00;0;9,2;1,2;0;72
Stryn - Kroken;SN58900;30.09.2024 12:00;0;10,8;1,2;0;63
Stryn - Kroken;SN58900;30.09.2024 13:00;0;11,2;1,1;0;59
Stryn - Kroken;SN58900;30.09.2024 14:00;0;10,9;0,7;0;64
Stryn - Kroken;SN58900;30.09.2024 15:00;0;10,7;0,4;0;74
Stryn - Kroken;SN58900;30.09.2024 16:00;0;9,2;0,8;0;89
Stryn - Kroken;SN58900;30.09.2024 17:00;0;8,4;0,8;0;92
Stryn - Kroken;SN58900;30.09.2024 18:00;0;7,7;0,6;0;92
Stryn - Kroken;SN58900;30.09.2024 19:00;0;6,8;0,6;0;92
Stryn - Kroken;SN58900;30.09.2024 20:00;0;6,6;0,6;0;89
Stryn - Kroken;SN58900;30.09.2024 21:00;0;5,7;0,6;0;92
Stryn - Kroken;SN58900;30.09.2024 22:00;0;5,5;0,7;0;92
Stryn - Kroken;SN58900;30.09.2024 23:00;0;5,9;0,8;0;90
Stryn - Kroken;SN58900;01.10.2024 00:00;0;5,9;0,5;0;91
Stryn - Kroken;SN58900;01.10.2024 01:00;0;4,9;0,5;0;93
Stryn - Kroken;SN58900;01.10.2024 02:00;0;4,4;0,8;0;92
Stryn - Kroken;SN58900;01.10.2024 03:00;0;4;1;0;94
Stryn - Kroken;SN58900;01.10.2024 04:00;0;3,2;0,6;0;95
Stryn - Kroken;SN58900;01.10.2024 05:00;0;3,6;0,3;0;96
Stryn - Kroken;SN58900;01.10.2024 06:00;0;3,7;0,4;0;97
Stryn - Kroken;SN58900;01.10.2024 07:00;0;3;0,8;0;97
Stryn - Kroken;SN58900;01.10.2024 08:00;0;3,2;0,3;0;96
Stryn - Kroken;SN58900;01.10.2024 09:00;0;6;0,6;0;95
Stryn - Kroken;SN58900;01.10.2024 10:00;0;9,7;0,4;0;76
Stryn - Kroken;SN58900;01.10.2024 11:00;0;10,9;0,6;0;68
Stryn - Kroken;SN58900;01.10.2024 12:00;0;13,9;0,5;0;53
Stryn - Kroken;SN58900;01.10.2024 13:00;0;13,2;1;0;55
Stryn - Kroken;SN58900;01.10.2024 14:00;0;13,7;1;0;51
Stryn - Kroken;SN58900;01.10.2024 15:00;0;12,1;0,9;0;66
Stryn - Kroken;SN58900;01.10.2024 16:00;0;8,8;0,7;0;75
Stryn - Kroken;SN58900;01.10.2024 17:00;0;7,3;0,8;0;77
Stryn - Kroken;SN58900;01.10.2024 18:00;0;5,9;0,9;0;84
Stryn - Kroken;SN58900;01.10.2024 19:00;0;4,8;0,6;0;86
Stryn - Kroken;SN58900;01.10.2024 20:00;0;4,1;0,8;0;89
Stryn - Kroken;SN58900;01.10.2024 21:00;0;3,4;0,9;0;93
Stryn - Kroken;SN58900;01.10.2024 22:00;0;2,9;0,8;0;94
Stryn - Kroken;SN58900;01.10.2024 23:00;0;2,5;0,9;0;95
Stryn - Kroken;SN58900;02.10.2024 00:00;0;2,3;0,9;0;95
Stryn - Kroken;SN58900;02.10.2024 01:00;0;2;0,9;0;95
Stryn - Kroken;SN58900;02.10.2024 02:00;0;1,7;1;0;96
Stryn - Kroken;SN58900;02.10.2024 03:00;0;1,9;0,5;0;96
Stryn - Kroken;SN58900;02.10.2024 04:00;0;2,3;0,5;0;96
Stryn - Kroken;SN58900;02.10.2024 05:00;0;3,1;0,6;0;97
Stryn - Kroken;SN58900;02.10.2024 06:00;0;3,5;0,7;0;96
Stryn - Kroken;SN58900;02.10.2024 07:00;0;3,6;0,6;0;95
Stryn - Kroken;SN58900;02.10.2024 08:00;0;4,2;0,6;0;95
Stryn - Kroken;SN58900;02.10.2024 09:00;0;5,5;0,2;0;94
Stryn - Kroken;SN58900;02.10.2024 10:00;0;6,6;0,1;0;87
Stryn - Kroken;SN58900;02.10.2024 11:00;0;7,4;0,4;0;86
Stryn - Kroken;SN58900;02.10.2024 12:00;0;8,8;0,2;0;78
Stryn - Kroken;SN58900;02.10.2024 13:00;0;9,3;0,5;0;78
Stryn - Kroken;SN58900;02.10.2024 14:00;0;9,6;1,2;0;70
Stryn - Kroken;SN58900;02.10.2024 15:00;0;10,1;1,1;0;76
Stryn - Kroken;SN58900;02.10.2024 16:00;0;9;1,7;0;85
Stryn - Kroken;SN58900;02.10.2024 17:00;0;8,6;1;0;89
Stryn - Kroken;SN58900;02.10.2024 18:00;0;8,1;0,7;0;84
Stryn - Kroken;SN58900;02.10.2024 19:00;0;7,5;0,6;0;85
Stryn - Kroken;SN58900;02.10.2024 20:00;0;7,3;0,4;0;89
Stryn - Kroken;SN58900;02.10.2024 21:00;0;7;0,7;0;90
Stryn - Kroken;SN58900;02.10.2024 22:00;0;6,5;0,3;0;90
Stryn - Kroken;SN58900;02.10.2024 23:00;0;6,2;0,6;0;91
Stryn - Kroken;SN58900;03.10.2024 00:00;0;6,4;0,4;0;91
Stryn - Kroken;SN58900;03.10.2024 01:00;0;6,1;0,6;0;92
Stryn - Kroken;SN58900;03.10.2024 02:00;0;6,4;0,6;0;92
Stryn - Kroken;SN58900;03.10.2024 03:00;0;6,4;0,5;0;92
Stryn - Kroken;SN58900;03.10.2024 04:00;0;6,2;0,5;0;94
Stryn - Kroken;SN58900;03.10.2024 05:00;0;6,4;0,4;0;94
Stryn - Kroken;SN58900;03.10.2024 06:00;0;6,2;0,3;0;94
Stryn - Kroken;SN58900;03.10.2024 07:00;0;6,1;0,2;0;95
Stryn - Kroken;SN58900;03.10.2024 08:00;0;6,1;0,6;0;95
Stryn - Kroken;SN58900;03.10.2024 09:00;0;7,8;0,2;0;90
Stryn - Kroken;SN58900;03.10.2024 10:00;0;8,8;0,2;0;84
Stryn - Kroken;SN58900;03.10.2024 11:00;0;9,8;0,5;0;78
Stryn - Kroken;SN58900;03.10.2024 12:00;0;9,2;1,6;0;85
Stryn - Kroken;SN58900;03.10.2024 13:00;0;9,3;0,7;0;81
Stryn - Kroken;SN58900;03.10.2024 14:00;0;9,8;0,7;0;79
Stryn - Kroken;SN58900;03.10.2024 15:00;0;8,8;0,6;0;91
Stryn - Kroken;SN58900;03.10.2024 16:00;0;8,5;1,2;0;91
Stryn - Kroken;SN58900;03.10.2024 17:00;0;8,2;0,3;0;91
Stryn - Kroken;SN58900;03.10.2024 18:00;0;7,3;0,3;0;94
Stryn - Kroken;SN58900;03.10.2024 19:00;0;7,1;0,4;0;95
Stryn - Kroken;SN58900;03.10.2024 20:00;0;6,6;0,3;0;96
Stryn - Kroken;SN58900;03.10.2024 21:00;0;5,7;0,7;0;97
Stryn - Kroken;SN58900;03.10.2024 22:00;0;5,4;0,7;0;97
Stryn - Kroken;SN58900;03.10.2024 23:00;0;6,1;0,2;0;98
Stryn - Kroken;SN58900;04.10.2024 00:00;0;7;1,6;0;95
Stryn - Kroken;SN58900;04.10.2024 01:00;0;6,6;0,2;0;96
Stryn - Kroken;SN58900;04.10.2024 02:00;0;7;2;0;95
Stryn - Kroken;SN58900;04.10.2024 03:00;0;6,2;0,1;0;95
Stryn - Kroken;SN58900;04.10.2024 04:00;0;6;0,7;0;97
Stryn - Kroken;SN58900;04.10.2024 05:00;0;5,7;0,8;0;97
Stryn - Kroken;SN58900;04.10.2024 06:00;0;5,6;0,7;0;97
Stryn - Kroken;SN58900;04.10.2024 07:00;0;5,6;0,2;0;97
Stryn - Kroken;SN58900;04.10.2024 08:00;0;6;0,3;0;98
Stryn - Kroken;SN58900;04.10.2024 09:00;0;6,7;0,7;0;97
Stryn - Kroken;SN58900;04.10.2024 10:00;0;7,2;0,7;0;95
Stryn - Kroken;SN58900;04.10.2024 11:00;0;8,7;1,8;0;84
Stryn - Kroken;SN58900;04.10.2024 12:00;0;8,8;1,9;0;82
Stryn - Kroken;SN58900;04.10.2024 13:00;0;9,8;0,9;0;75
Stryn - Kroken;SN58900;04.10.2024 14:00;0;9,6;1;0;73
Stryn - Kroken;SN58900;04.10.2024 15:00;0;10;0,6;0;77
Stryn - Kroken;SN58900;04.10.2024 16:00;0;9,4;0,7;0;83
Stryn - Kroken;SN58900;04.10.2024 17:00;0;8,6;0,5;0;84
Stryn - Kroken;SN58900;04.10.2024 18:00;0;7,3;0,6;0;88
Stryn - Kroken;SN58900;04.10.2024 19:00;0;6,2;0,7;0;87
Stryn - Kroken;SN58900;04.10.2024 20:00;0;5,5;0,7;0;90
Stryn - Kroken;SN58900;04.10.2024 21:00;0;4,9;0,7;0;89
Stryn - Kroken;SN58900;04.10.2024 22:00;0;5,8;0,6;0;93
Stryn - Kroken;SN58900;04.10.2024 23:00;0;6,1;0,3;0;91
Stryn - Kroken;SN58900;05.10.2024 00:00;0;5,9;0,7;0;91
Stryn - Kroken;SN58900;05.10.2024 01:00;0;6,7;1;0;88
Stryn - Kroken;SN58900;05.10.2024 02:00;0;6,4;0,4;0;91
Stryn - Kroken;SN58900;05.10.2024 03:00;0,1;6,1;0,7;0;94
Stryn - Kroken;SN58900;05.10.2024 04:00;0,3;6;0,4;0;96
Stryn - Kroken;SN58900;05.10.2024 05:00;0,6;6;0,9;0;97
Stryn - Kroken;SN58900;05.10.2024 06:00;1;5,8;0,2;0;97
Stryn - Kroken;SN58900;05.10.2024 07:00;1,1;5,7;0,2;0;97
Stryn - Kroken;SN58900;05.10.2024 08:00;0,9;5,8;0,5;0;97
Stryn - Kroken;SN58900;05.10.2024 09:00;1,1;6,4;0,7;0;98
Stryn - Kroken;SN58900;05.10.2024 10:00;0,9;6,7;0,6;0;97
Stryn - Kroken;SN58900;05.10.2024 11:00;0,7;6,9;0,7;0;97
Stryn - Kroken;SN58900;05.10.2024 12:00;1;7,4;0,8;0;97
Stryn - Kroken;SN58900;05.10.2024 13:00;1,2;7,7;1,1;0;96
Stryn - Kroken;SN58900;05.10.2024 14:00;1,3;8,5;1,4;0;94
Stryn - Kroken;SN58900;05.10.2024 15:00;1,6;8,6;0,9;0;95
Stryn - Kroken;SN58900;05.10.2024 16:00;0,8;8,5;0,4;0;95
Stryn - Kroken;SN58900;05.10.2024 17:00;0;8,3;1,7;0;94
Stryn - Kroken;SN58900;05.10.2024 18:00;0,6;9,1;1,9;0;87
Stryn - Kroken;SN58900;05.10.2024 19:00;0,7;8,6;0,8;0;92
Stryn - Kroken;SN58900;05.10.2024 20:00;1,1;8,1;0,8;0;96
Stryn - Kroken;SN58900;05.10.2024 21:00;0,8;8;0,8;0;96
Stryn - Kroken;SN58900;05.10.2024 22:00;1,1;8,3;1,5;0;95
Stryn - Kroken;SN58900;05.10.2024 23:00;3,1;8,2;1;0;95
Stryn - Kroken;SN58900;06.10.2024 00:00;1,6;8,1;0,8;0;96
Stryn - Kroken;SN58900;06.10.2024 01:00;0,8;8;1;0;97
Stryn - Kroken;SN58900;06.10.2024 02:00;1,8;7,9;1,3;0;96
Stryn - Kroken;SN58900;06.10.2024 03:00;3,6;8,5;1,6;0;90
Stryn - Kroken;SN58900;06.10.2024 04:00;1,6;7,9;1,3;0;93
Stryn - Kroken;SN58900;06.10.2024 05:00;0,6;7,4;0,8;0;95
Stryn - Kroken;SN58900;06.10.2024 06:00;0,7;7,3;0,7;0;96
Stryn - Kroken;SN58900;06.10.2024 07:00;0,3;7,1;1,3;0;96
Stryn - Kroken;SN58900;06.10.2024 08:00;0,4;7,1;0,8;0;96
Stryn - Kroken;SN58900;06.10.2024 09:00;1,1;7,3;0,9;0;97
Stryn - Kroken;SN58900;06.10.2024 10:00;1,2;7,6;0,8;0;97
Stryn - Kroken;SN58900;06.10.2024 11:00;1,6;7,7;0,7;0;97
Stryn - Kroken;SN58900;06.10.2024 12:00;0,3;7,9;1;0;97
Stryn - Kroken;SN58900;06.10.2024 13:00;0;8;1;0;97
Stryn - Kroken;SN58900;06.10.2024 14:00;0;8,2;1,1;0;96
Stryn - Kroken;SN58900;06.10.2024 15:00;0;8,5;1,2;0;95
Stryn - Kroken;SN58900;06.10.2024 16:00;0;8,2;1,2;0;95
Stryn - Kroken;SN58900;06.10.2024 17:00;0;7,9;0,5;0;96
Stryn - Kroken;SN58900;06.10.2024 18:00;0;7,7;0,7;0;97
Stryn - Kroken;SN58900;06.10.2024 19:00;0;7,3;0,8;0;97
Stryn - Kroken;SN58900;06.10.2024 20:00;0;7,3;0,9;0;97
Stryn - Kroken;SN58900;06.10.2024 21:00;0;7,3;0,6;0;97
Stryn - Kroken;SN58900;06.10.2024 22:00;0;7;0,5;0;97
Stryn - Kroken;SN58900;06.10.2024 23:00;0;7,2;0,6;0;98
Stryn - Kroken;SN58900;07.10.2024 00:00;0;7,2;0,5;0;98
Stryn - Kroken;SN58900;07.10.2024 01:00;0;6,8;0,3;0;97
Stryn - Kroken;SN58900;07.10.2024 02:00;0;6,6;0,8;0;98
Stryn - Kroken;SN58900;07.10.2024 03:00;0;6,5;0,7;0;98
Stryn - Kroken;SN58900;07.10.2024 04:00;0;6,5;0,6;0;98
Stryn - Kroken;SN58900;07.10.2024 05:00;0;6,4;0,6;0;98
Stryn - Kroken;SN58900;07.10.2024 06:00;0;5,9;0,5;0;98
Stryn - Kroken;SN58900;07.10.2024 07:00;0;5,8;0,3;0;98
Stryn - Kroken;SN58900;07.10.2024 08:00;0;6;0,6;0;98
Stryn - Kroken;SN58900;07.10.2024 09:00;0;7,2;0,4;0;98
Stryn - Kroken;SN58900;07.10.2024 10:00;0;8,5;0,4;0;98
Stryn - Kroken;SN58900;07.10.2024 11:00;0;8,6;0,5;0;97
Stryn - Kroken;SN58900;07.10.2024 12:00;0;9,2;0,5;0;94
Stryn - Kroken;SN58900;07.10.2024 13:00;0;9,9;0,8;0;88
Stryn - Kroken;SN58900;07.10.2024 14:00;0;10,6;0,5;0;84
Stryn - Kroken;SN58900;07.10.2024 15:00;0;10,3;0,1;0;87
Stryn - Kroken;SN58900;07.10.2024 16:00;0;10,1;0,6;0;89
Stryn - Kroken;SN58900;07.10.2024 17:00;0;8,6;0,6;0;92
Stryn - Kroken;SN58900;07.10.2024 18:00;0;7,5;0,5;0;88
Stryn - Kroken;SN58900;07.10.2024 19:00;0;7,3;0,7;0;86
Stryn - Kroken;SN58900;07.10.2024 20:00;0;7,3;0,6;0;89
Stryn - Kroken;SN58900;07.10.2024 21:00;0;7,8;0,5;0;85
Stryn - Kroken;SN58900;07.10.2024 22:00;0;7,6;0,7;0;85
Stryn - Kroken;SN58900;07.10.2024 23:00;0;6,9;0,4;0;89
Stryn - Kroken;SN58900;08.10.2024 00:00;0;6,7;0,8;0;89
Stryn - Kroken;SN58900;08.10.2024 01:00;0,1;6,6;0,5;0;94
Stryn - Kroken;SN58900;08.10.2024 02:00;0,1;6,6;0,6;0;96
Stryn - Kroken;SN58900;08.10.2024 03:00;0,2;6,7;0,4;0;96
Stryn - Kroken;SN58900;08.10.2024 04:00;0,4;6,6;0,4;0;97
Stryn - Kroken;SN58900;08.10.2024 05:00;0,8;6,7;0,5;0;97
Stryn - Kroken;SN58900;08.10.2024 06:00;0,8;6,7;0,6;0;97
Stryn - Kroken;SN58900;08.10.2024 07:00;1,5;6,5;0,3;0;98
Stryn - Kroken;SN58900;08.10.2024 08:00;0,3;6,5;0,2;0;98
Stryn - Kroken;SN58900;08.10.2024 09:00;0,5;7;0,4;0;98
Stryn - Kroken;SN58900;08.10.2024 10:00;2,3;7,3;0,2;0;98
Stryn - Kroken;SN58900;08.10.2024 11:00;2,5;7,4;0,3;0;98
Stryn - Kroken;SN58900;08.10.2024 12:00;2,6;7,5;0,3;0;98
Stryn - Kroken;SN58900;08.10.2024 13:00;2,6;7,6;0,5;0;98
Stryn - Kroken;SN58900;08.10.2024 14:00;3,7;7,6;0,1;0;98
Stryn - Kroken;SN58900;08.10.2024 15:00;2,6;7,6;0,3;0;98
Stryn - Kroken;SN58900;08.10.2024 16:00;0,3;7,8;0,2;0;98
Stryn - Kroken;SN58900;08.10.2024 17:00;0,2;7,8;0,6;0;98
Stryn - Kroken;SN58900;08.10.2024 18:00;0,8;7,7;0,6;0;98
Stryn - Kroken;SN58900;08.10.2024 19:00;0,1;7,7;0,9;0;98
Stryn - Kroken;SN58900;08.10.2024 20:00;0,2;7,6;0,8;0;98
Stryn - Kroken;SN58900;08.10.2024 21:00;0,3;7,4;0,3;0;98
Stryn - Kroken;SN58900;08.10.2024 22:00;0,4;7,3;0,5;0;98
Stryn - Kroken;SN58900;08.10.2024 23:00;0;7,3;0,3;0;98
Stryn - Kroken;SN58900;09.10.2024 00:00;0;7,5;0,3;0;98
Stryn - Kroken;SN58900;09.10.2024 01:00;0;7,5;0,3;0;98
Stryn - Kroken;SN58900;09.10.2024 02:00;0,1;7,3;0,8;0;98
Stryn - Kroken;SN58900;09.10.2024 03:00;0,2;7,5;1;0;98
Stryn - Kroken;SN58900;09.10.2024 04:00;0,7;7,3;1,3;0;98
Stryn - Kroken;SN58900;09.10.2024 05:00;0,4;7,3;0,7;0;98
Stryn - Kroken;SN58900;09.10.2024 06:00;0,7;7,3;1,7;0;98
Stryn - Kroken;SN58900;09.10.2024 07:00;0;7,4;1,9;0;98
Stryn - Kroken;SN58900;09.10.2024 08:00;0;7,7;2,4;0;95
Stryn - Kroken;SN58900;09.10.2024 09:00;0,5;7,7;1,8;0;95
Stryn - Kroken;SN58900;09.10.2024 10:00;0,4;7,8;1,2;0;96
Stryn - Kroken;SN58900;09.10.2024 11:00;0,2;8;1,5;0;95
Stryn - Kroken;SN58900;09.10.2024 12:00;0,2;8,4;1,5;0;95
Stryn - Kroken;SN58900;09.10.2024 13:00;0;8,1;1,8;0;94
Stryn - Kroken;SN58900;09.10.2024 14:00;0,5;7,7;1,6;0;95
Stryn - Kroken;SN58900;09.10.2024 15:00;0,5;7,2;1,5;0;95
Stryn - Kroken;SN58900;09.10.2024 16:00;0,6;6,8;1,9;0;94
Stryn - Kroken;SN58900;09.10.2024 17:00;0,5;6,1;3,4;0;91
Stryn - Kroken;SN58900;09.10.2024 18:00;0;5,7;3,7;0;88
Stryn - Kroken;SN58900;09.10.2024 19:00;0;5,4;3,3;0;89
Stryn - Kroken;SN58900;09.10.2024 20:00;0;5,2;2,9;0;87
Stryn - Kroken;SN58900;09.10.2024 21:00;0;5,1;3;0;86
Stryn - Kroken;SN58900;09.10.2024 22:00;0,1;4,7;3,2;0;87
Stryn - Kroken;SN58900;09.10.2024 23:00;0,1;4,5;2,7;0;86
Stryn - Kroken;SN58900;10.10.2024 00:00;0;4;3;0;87
Stryn - Kroken;SN58900;10.10.2024 01:00;1,2;3,2;2,7;0;90
Stryn - Kroken;SN58900;10.10.2024 02:00;0,8;2,5;2,9;0;89
Stryn - Kroken;SN58900;10.10.2024 03:00;0,4;2,2;2,8;0;90
Stryn - Kroken;SN58900;10.10.2024 04:00;0,3;2,2;1,8;0;91
Stryn - Kroken;SN58900;10.10.2024 05:00;0,1;2,4;1,9;0;89
Stryn - Kroken;SN58900;10.10.2024 06:00;0;2,7;1,8;0;83
Stryn - Kroken;SN58900;10.10.2024 07:00;0;2;0,6;0;93
Stryn - Kroken;SN58900;10.10.2024 08:00;0;2;0,5;0;96
Stryn - Kroken;SN58900;10.10.2024 09:00;0;2,7;0,3;0;96
Stryn - Kroken;SN58900;10.10.2024 10:00;0;3,3;1,3;0;89
Stryn - Kroken;SN58900;10.10.2024 11:00;0;4,2;1,5;0;78
Stryn - Kroken;SN58900;10.10.2024 12:00;0;5,4;1,8;0;69
Stryn - Kroken;SN58900;10.10.2024 13:00;0;6,5;1,3;0;65
Stryn - Kroken;SN58900;10.10.2024 14:00;0;6,6;1,1;0;61
Stryn - Kroken;SN58900;10.10.2024 15:00;0;6,6;0,9;0;64
Stryn - Kroken;SN58900;10.10.2024 16:00;0;5,9;1,4;0;64
Stryn - Kroken;SN58900;10.10.2024 17:00;0;4,8;0,2;0;73
Stryn - Kroken;SN58900;10.10.2024 18:00;0;2;0,8;0;86
Stryn - Kroken;SN58900;10.10.2024 19:00;0;1,3;0,6;0;90
Stryn - Kroken;SN58900;10.10.2024 20:00;0;1,7;0,4;0;90
Stryn - Kroken;SN58900;10.10.2024 21:00;0;2;0,5;0;90
Stryn - Kroken;SN58900;10.10.2024 22:00;0;2,4;0,4;0;90
Stryn - Kroken;SN58900;10.10.2024 23:00;0;2,6;0,3;0;93
Stryn - Kroken;SN58900;11.10.2024 00:00;0;1,7;0,6;0;95
Stryn - Kroken;SN58900;11.10.2024 01:00;0;0,5;0,4;0;96
Stryn - Kroken;SN58900;11.10.2024 02:00;0;0,2;1,1;0;96
Stryn - Kroken;SN58900;11.10.2024 03:00;0;-0,1;0,6;0;97
Stryn - Kroken;SN58900;11.10.2024 04:00;0;0,2;0,8;0;97
Stryn - Kroken;SN58900;11.10.2024 05:00;0;-0,4;0,8;0;97
Stryn - Kroken;SN58900;11.10.2024 06:00;0;0,5;0,8;0;98
Stryn - Kroken;SN58900;11.10.2024 07:00;0;1,8;1,1;0;98
Stryn - Kroken;SN58900;11.10.2024 08:00;0;1,7;0,5;0;97
Stryn - Kroken;SN58900;11.10.2024 09:00;0,5;2;1,1;0;95
Stryn - Kroken;SN58900;11.10.2024 10:00;0;2,4;1,3;0;91
Stryn - Kroken;SN58900;11.10.2024 11:00;0,8;2,4;1,5;0;94
Stryn - Kroken;SN58900;11.10.2024 12:00;0,9;2,6;2,1;0;93
Stryn - Kroken;SN58900;11.10.2024 13:00;0;3,4;1,2;0;82
Stryn - Kroken;SN58900;11.10.2024 14:00;0,7;2,8;0,8;0;94
Stryn - Kroken;SN58900;11.10.2024 15:00;0;3,2;0,4;0;95
Stryn - Kroken;SN58900;11.10.2024 16:00;0;3,1;0,7;0;87
Stryn - Kroken;SN58900;11.10.2024 17:00;0;1,8;0,6;0;94
Stryn - Kroken;SN58900;11.10.2024 18:00;0;0,3;0,6;0;96
Stryn - Kroken;SN58900;11.10.2024 19:00;0;1,3;1,2;0;96
Stryn - Kroken;SN58900;11.10.2024 20:00;0,1;0,3;0,7;0;96
Stryn - Kroken;SN58900;11.10.2024 21:00;0;0,2;0,6;0;97
Stryn - Kroken;SN58900;11.10.2024 22:00;0,4;0,2;0,7;0;97
Stryn - Kroken;SN58900;11.10.2024 23:00;0;-0,1;0,7;0;97
Stryn - Kroken;SN58900;12.10.2024 00:00;0;-0,5;0,9;0;97
Stryn - Kroken;SN58900;12.10.2024 01:00;0,3;0,7;1,6;0;91
Stryn - Kroken;SN58900;12.10.2024 02:00;0;-0,1;0,8;0;94
Stryn - Kroken;SN58900;12.10.2024 03:00;0;0,3;0,8;0;95
Stryn - Kroken;SN58900;12.10.2024 04:00;0,5;0,3;0,9;0;96
Stryn - Kroken;SN58900;12.10.2024 05:00;0;0,1;0,8;0;96
Stryn - Kroken;SN58900;12.10.2024 06:00;0;0;0,8;0;97
Stryn - Kroken;SN58900;12.10.2024 07:00;0;-1,4;0,6;0;96
Stryn - Kroken;SN58900;12.10.2024 08:00;0;-1,3;1;0;97
Stryn - Kroken;SN58900;12.10.2024 09:00;0;-0,3;0,8;0;97
Stryn - Kroken;SN58900;12.10.2024 10:00;0;0,3;0,6;0;96
Stryn - Kroken;SN58900;12.10.2024 11:00;0;2,1;1,5;0;87
Stryn - Kroken;SN58900;12.10.2024 12:00;0;2,2;0,8;0;92
Stryn - Kroken;SN58900;12.10.2024 13:00;0,2;2,8;0,6;0;95
Stryn - Kroken;SN58900;12.10.2024 14:00;0;3,4;0,8;0;95
Stryn - Kroken;SN58900;12.10.2024 15:00;0,1;4,3;0,4;0;96
Stryn - Kroken;SN58900;12.10.2024 16:00;0;4,6;0,5;0;96
Stryn - Kroken;SN58900;12.10.2024 17:00;0;4,4;0,6;0;97
Stryn - Kroken;SN58900;12.10.2024 18:00;0;3,8;0,9;0;97
Stryn - Kroken;SN58900;12.10.2024 19:00;0;4;0,8;0;96
Stryn - Kroken;SN58900;12.10.2024 20:00;0;4,4;0,8;0;92
Stryn - Kroken;SN58900;12.10.2024 21:00;0;4,1;1;0;91
Stryn - Kroken;SN58900;12.10.2024 22:00;0;4,5;0,7;0;87
Stryn - Kroken;SN58900;12.10.2024 23:00;0;5,3;2;0;79
Stryn - Kroken;SN58900;13.10.2024 00:00;0;4,5;0,3;0;84
Stryn - Kroken;SN58900;13.10.2024 01:00;0;4,8;0,7;0;85
Stryn - Kroken;SN58900;13.10.2024 02:00;0;3,9;0,6;0;86
Stryn - Kroken;SN58900;13.10.2024 03:00;0;4;0,8;0;85
Stryn - Kroken;SN58900;13.10.2024 04:00;0;7,7;1,7;0;61
Stryn - Kroken;SN58900;13.10.2024 05:00;0;7,3;1,4;0;63
Stryn - Kroken;SN58900;13.10.2024 06:00;0;5,2;0,6;0;81
Stryn - Kroken;SN58900;13.10.2024 07:00;0;5,8;0,9;0;79
Stryn - Kroken;SN58900;13.10.2024 08:00;0;6,2;0,3;0;75
Stryn - Kroken;SN58900;13.10.2024 09:00;0;5,8;0,3;0;81
Stryn - Kroken;SN58900;13.10.2024 10:00;0;7;0,6;0;84
Stryn - Kroken;SN58900;13.10.2024 11:00;0;7,6;0,6;0;83
Stryn - Kroken;SN58900;13.10.2024 12:00;0;7,8;1,2;0;80
Stryn - Kroken;SN58900;13.10.2024 13:00;0;7,6;1,6;0;82
Stryn - Kroken;SN58900;13.10.2024 14:00;0,1;7,1;1,1;0;90
Stryn - Kroken;SN58900;13.10.2024 15:00;0,5;6,7;0,7;0;93
